group,label,s1_pitch_std,s2_pitch_std,s1_pitch_mean,s2_pitch_mean,inter_pitch_diff_mean,inter_pitch_corr,s1_yaw_std,s2_yaw_std,s1_yaw_mean,s2_yaw_mean,inter_yaw_diff_mean,inter_yaw_corr,s1_roll_std,s2_roll_std,s1_roll_mean,s2_roll_mean,inter_roll_diff_mean,inter_roll_corr
g1,Meta-Con,6.412057453982886,4.705913446208306,-0.3473233387358183,4.083758957654723,6.16528990228013,0.20189565634731793,9.015653181577038,22.878140442361037,-14.422651539708266,22.13587622149837,40.745574918566774,-0.6087098093554988,5.614381943843999,7.351070462274566,-2.672042139384117,-5.165324104234528,7.023909609120522,-0.03889296020267494
g1,Main-Style,1.2738969283960002,1.7157144697184699,6.789217391304347,9.413478260869566,2.639858695652174,0.5029962152151943,2.4562012485572335,4.737011591296631,-10.732076086956521,19.489309782608697,30.22138586956522,0.30613027501052914,0.3989944617932639,0.8881101876251093,-0.9555978260869564,-3.566320652173913,2.611842391304348,-0.4953713667882214
g1,Main-Th,0.7505721000031806,1.4499438506204296,2.8346062717770035,5.784783972125436,3.0165540069686414,0.09118085994809563,0.3551758692218999,1.2496332852788106,-8.529655052264806,14.626533101045299,23.156188153310104,0.3054533621098909,0.3159185823803488,0.6558236095416146,-2.0149581881533103,-2.6325261324041813,0.7485714285714286,-0.5044098393982436
g1,Main-Th,6.142034767639178,3.0341486288414887,5.604806916426512,4.531455331412103,2.947149855907781,0.6652840176434126,10.037027161840408,17.650136998311638,-8.749210374639771,20.274795389048993,29.024005763688766,-0.4134141218350809,5.535707269385815,4.256380360656591,-7.774703170028819,-5.365691642651297,4.425368876080692,0.5001742712406445
g2,Other,1.7080032412209047,0.34036188929766276,12.31378846153846,6.120500000000001,6.193288461538462,0.7162181542867835,4.725856610644684,1.1558080787296445,-55.822038461538455,35.773634615384616,91.59567307692306,-0.8319081351601629,1.2893125313687501,0.3147721625697044,-5.763519230769232,2.81523076923077,8.578750000000001,-0.7138032721664213
g2,Main-Th,5.531365731632463,4.261730349898741,8.873030674846627,-1.1601717791411044,10.109521472392638,0.29536368719898903,25.79844007219723,1.8503093785661648,-36.22280368098159,18.059717791411042,54.28252147239264,-0.2679733099575259,3.9576908578111136,3.984261260331443,-1.9368895705521474,3.811435582822086,6.49706134969325,-0.3130896893024057
g2,Main-Th,2.8939686410156855,1.110380594543842,16.489670731707317,7.647853658536586,8.84181707317073,0.4586888242027615,9.421171701971614,6.644005493574262,-52.787378048780496,24.03796341463415,76.82534146341463,-0.6792721590802889,4.457543029819449,3.253538802918409,-1.3938048780487806,16.20332926829268,17.597134146341464,0.8191993734131988
g2,Main-Th,5.153916928627487,0.32982294958079467,8.345802631578946,-1.8984078947368421,10.24421052631579,0.09811632404357261,18.28171178504364,0.8050234208208948,-46.53040789473685,17.73465789473684,64.2650657894737,-0.26014044920415785,3.045037720706644,0.24210892829033542,-3.1013026315789474,6.006986842105263,9.108289473684213,-0.5103278298399913
g2,Main-Th,8.879403398515514,2.728427213401239,9.383900943396226,-0.5087665094339623,11.35280424528302,-0.15414111677900222,19.766627792464472,5.051327725587355,-53.676811320754716,17.171224056603773,70.8480353773585,-0.051886342888362365,7.155522128545588,1.4991341093247723,-10.309436320754717,12.868766509433962,23.17820283018868,-0.6047272642255739
g2,Main-Th,2.848983699198831,2.565062524846626,12.649514705882352,-3.5154191176470593,16.16493382352941,-0.3692619482343476,2.823585940414865,7.814390281895176,-55.35775735294118,30.387750000000004,85.74550735294119,-0.4462102765494891,4.031775512740103,2.6393909132241964,-4.114757352941176,2.3686911764705885,6.667404411764705,0.4823612202379276
g2,Main-Con,2.758392161848708,1.0516637083419529,12.8633125,-3.98365625,16.846968750000002,0.5285351634473352,1.5128867164245547,0.9117401912887744,-57.50990625,30.246781249999998,87.7566875,-0.42664815364824277,2.8793757484227096,0.6431875251746746,-2.31959375,5.514531249999999,7.834124999999999,-0.4612353765374317
